13:55:28|31.8025800|35.2131800|0
13:55:30|31.8025970|35.2132170|0.00397499346660244
13:55:33|31.8026180|35.2132380|0.0030646169269299747
13:55:36|31.8026750|35.2132350|0.00634474693533061
13:55:39|31.8028300|35.2131900|0.01775292607937954
13:55:40|31.8028900|35.2131800|0.006738608092010648
13:55:41|31.8029600|35.2131750|0.007798340471683718
13:55:42|31.8030300|35.2131770|0.007786305807239072
13:55:43|31.8030970|35.2131750|0.007452808018181702
13:55:44|31.8031550|35.2131720|0.006455837870035242
13:55:45|31.8032200|35.2131500|0.007521092356046818
13:55:46|31.8032920|35.2131050|0.009065773588815185
13:55:47|31.8033680|35.2130370|0.010616998691627194
13:55:48|31.8034400|35.2129620|0.010693002723176593
13:55:49|31.8035420|35.2128770|0.013898841675665038
13:55:50|31.8036620|35.2127950|0.0154309949215584
13:55:51|31.8037720|35.2127100|0.014633842005428617
13:55:52|31.8038750|35.2126250|0.01398971973069328
13:55:53|31.8039900|35.2125300|0.01562485407377217
13:55:54|31.8040870|35.2124220|0.014849854720230123
13:55:55|31.8041750|35.2123180|0.013869245430456579
13:55:56|31.8042450|35.2121970|0.013832910574442912
13:55:57|31.8042900|35.2120650|0.013440737118857531
13:55:58|31.8043400|35.2119400|0.013056034859506793
13:55:59|31.8043830|35.2118080|0.013359519971104886
13:56:00|31.8044050|35.2116720|0.013083262949464674
13:56:01|31.8044270|35.2115300|0.013640693191388721
13:56:02|31.8044350|35.2113800|0.014203437552482831
13:56:03|31.8044620|35.2112320|0.01430516560488801
13:56:04|31.8044650|35.2110720|0.01512426208886779
13:56:05|31.8044630|35.2109020|0.016067158092657838
13:56:06|31.8044920|35.2107520|0.014537723721014225
13:56:07|31.8045200|35.2106000|0.014698120169706253
13:56:08|31.8045580|35.2104550|0.014339749422177977
13:56:09|31.8046080|35.2103070|0.015051127922585965
13:56:10|31.8046670|35.2101730|0.014262101613106305
13:56:11|31.8047350|35.2100420|0.014506584779210905
13:56:12|31.8048170|35.2099330|0.013756933492831616
13:56:13|31.8050080|35.2098770|0.02188862914119385
13:56:14|31.8051420|35.2097820|0.017396411676368653
13:56:15|31.8052770|35.2096770|0.017995077251439263
13:56:16|31.8054050|35.2095630|0.01785105677337256
13:56:17|31.8054620|35.2094120|0.015614271518532783
13:56:18|31.8055680|35.2092550|0.0189491997678034
13:56:19|31.8056620|35.2090880|0.01892960830386189
13:56:20|31.8057480|35.2089050|0.019761963683890216
13:56:21|31.8058070|35.2087120|0.01938306663089428
13:56:22|31.8058730|35.2085120|0.020275376497131143
13:56:23|31.8059220|35.2083070|0.020124624958699586
13:56:24|31.8059550|35.2080920|0.020646680945378533
13:56:25|31.8059650|35.2078650|0.021480780873987575
13:56:26|31.8059630|35.2076450|0.020791652745151594
13:56:27|31.8059370|35.2074250|0.02099053488738073
13:56:28|31.8058920|35.2072130|0.02064992885997286
13:56:29|31.8058070|35.2070180|0.02071060830349683
13:56:30|31.8057280|35.2068400|0.018977164985035506
13:56:31|31.8056300|35.2066720|0.019256640326925558
13:56:32|31.8055220|35.2065480|0.016779443098324878
13:56:33|31.8054080|35.2064320|0.016759290724440004
13:56:34|31.8052870|35.2063180|0.017236797458124474
13:56:35|31.8051650|35.2062120|0.016863988588086944
13:56:36|31.8050400|35.2061130|0.01675534178423667
13:56:37|31.8049170|35.2060200|0.016257924565185117
13:56:38|31.8048020|35.2059450|0.014620859014784113
13:56:39|31.8046900|35.2058900|0.01349549760098698
13:56:40|31.8045880|35.2058380|0.012361212677449059
13:56:41|31.8045000|35.2057980|0.010490363361150487
13:56:42|31.8044300|35.2057580|0.008653342341187486
13:56:43|31.8043580|35.2057080|0.009296774022004343
13:56:44|31.8042830|35.2056600|0.009493826859738754
13:56:45|31.8042050|35.2056170|0.009578357895123126
13:56:46|31.8041220|35.2055700|0.010242769919412411
13:56:47|31.8040220|35.2055250|0.011905463642478638
13:56:48|31.8039230|35.2054920|0.011442024595935003
13:56:49|31.8038200|35.2054730|0.011593508814792564
13:56:50|31.8037030|35.2054730|0.013010419028494402
13:56:51|31.8035920|35.2054820|0.01237248764984412
13:56:52|31.8034820|35.2055130|0.01257795950330898
13:56:53|31.8033730|35.2055680|0.013188287070166716
13:56:54|31.8032650|35.2056620|0.014938093513485583
13:56:55|31.8031700|35.2057770|0.015156294533650529
13:56:56|31.8030920|35.2059170|0.015820334766076034
13:56:57|31.8030050|35.2060650|0.017006573681950243
13:56:58|31.8029130|35.2062180|0.017712496381138133
13:56:59|31.8028180|35.2063700|0.017831039033118768
13:57:00|31.8027150|35.2065420|0.019884866455854966
13:57:01|31.8026130|35.2067000|0.01875129426102602
13:57:02|31.8025130|35.2068650|0.019152272795512543
13:57:03|31.8024230|35.2070300|0.018528778926441024
13:57:04|31.8023420|35.2071980|0.018253986953201375
13:57:05|31.8022670|35.2073650|0.017850556728617527
13:57:06|31.8021930|35.2075270|0.01738126053540576
13:57:07|31.8021280|35.2076830|0.016419448238421872
13:57:08|31.8020720|35.2078270|0.014965945996583923
13:57:09|31.8020250|35.2079550|0.013177536770222681
13:57:10|31.8019900|35.2080620|0.01083528745228793
13:57:11|31.8019580|35.2081450|0.008613407886867708
13:57:12|31.8019230|35.2082150|0.007675395416141239
13:57:13|31.8018830|35.2082620|0.0062860398904684344
13:57:14|31.8018400|35.2082670|0.004804898695086468
13:57:15|31.8017970|35.2082630|0.00479652672525572
